time,torso_tx,torso_ty,torso_tz,lumbar_extension,lumbar_bending,lumbar_rotation,arm_flex_r,arm_add_r,arm_rot_r,elbow_flex_r,pro_sup_r,end_eff_tx,end_eff_ty,end_eff_tz,goal_tx,goal_ty,goal_tz,elbow_tx,elbow_ty,elbow_tz,mouth_tx,mouth_ty,mouth_tz
5.96,318.8006,505.9176,378.7615,-2.263634,7.776955,-5.447661,-4.071947,-40.54855,5.177817,87.76092,85.85224,564.0625,258.6109,613.2716,578.9808,259.2034,570.0258,159.1529,300.5027,703.984,389.3272,759.5029,382.3202
5.97,318.6341,506.0432,378.8297,-2.260324,7.800201,-5.481074,-4.048603,-40.51965,5.162993,87.76225,86.01937,563.9185,258.6902,613.1624,578.8409,259.209,570.3714,158.9871,300.4305,703.6591,388.8563,759.7067,382.3394
5.98,318.4728,506.1771,378.9165,-2.253821,7.808059,-5.491595,-4.031963,-40.53424,5.180349,87.76212,86.28711,563.8203,258.7591,613.0738,578.9485,259.1846,570.558,158.8145,300.4593,703.4466,388.1505,759.7872,382.7634
5.99,318.2924,506.3006,378.9881,-2.143446,7.80972,-5.5187,-4.102182,-40.55155,5.205119,87.75562,86.53693,563.6892,258.6641,612.8652,578.9709,258.9902,570.7852,158.6458,300.583,703.2622,387.5771,759.9328,383.0044
6,318.159,506.4274,379.06,-2.123829,7.816689,-5.540771,-4.132954,-40.54493,5.231019,87.77498,86.71145,563.5784,258.5048,612.6303,579.0403,258.7777,571.0027,158.5415,300.6398,703.1393,387.1416,760.1459,383.1769
6.01,317.9879,506.5237,379.1259,-2.089583,7.804708,-5.555276,-4.148328,-40.56075,5.301865,87.77009,86.93953,563.4588,258.3128,612.3419,579.0295,258.4885,571.1967,158.5032,300.6899,703.0342,386.6902,760.3143,383.212
6.02,317.8025,506.654,379.1761,-2.065593,7.779628,-5.546651,-4.165489,-40.52768,5.323586,87.75381,87.09421,563.4129,258.0046,612.0823,579.0846,258.1432,571.3263,158.4977,300.6609,702.9544,386.1911,760.5057,383.4104
6.03,317.644,506.7948,379.2582,-2.04964,7.765285,-5.559269,-4.159042,-40.50537,5.442345,87.74112,87.20926,563.2644,257.6493,611.6928,579.1452,257.7598,571.3763,158.5199,300.6554,702.8849,385.7304,760.7341,383.6688
6.04,317.4553,506.8999,379.3244,-1.934769,7.76723,-5.552894,-4.30677,-40.52874,5.462688,87.73529,87.43481,563.1627,257.2949,611.3905,579.2351,257.6194,571.3671,158.5982,300.6296,702.8096,385.4849,761.0945,383.2175
6.05,317.3356,507.0699,379.4158,-2.071221,7.78702,-5.560288,-4.12136,-40.55396,5.568471,87.71786,87.55028,563.1119,256.884,611.0923,579.2746,257.3982,571.3512,158.6449,300.6444,702.744,385.138,761.2785,383.2938
6.06,317.1976,507.1779,379.4782,-2.037191,7.76703,-5.578929,-4.139485,-40.52559,5.651836,87.70673,87.6083,563.0808,256.616,610.8472,579.2479,257.1865,571.3168,158.7044,300.548,702.6335,384.7537,761.3651,383.3659
6.07,317.077,507.2291,379.5484,-2.039077,7.807657,-5.6228,-4.095434,-40.56551,5.74946,87.71978,87.70884,563.0646,256.3162,610.6019,579.4034,257.1097,571.1662,158.778,300.485,702.5082,384.3555,761.4416,383.5177
6.08,316.949,507.284,379.5978,-2.015154,7.797745,-5.637419,-4.109015,-40.51757,5.790424,87.70502,87.8016,563.0997,256.0309,610.4005,579.4921,256.9723,571.0596,158.7941,300.4507,702.3942,383.9311,761.545,383.7949
6.09,316.8711,507.3596,379.6342,-1.973258,7.822616,-5.657743,-4.12067,-40.54424,5.828859,87.70735,87.74009,563.1343,255.8217,610.2294,579.618,256.8564,570.9149,158.8734,300.3439,702.2683,383.5051,761.7201,384.0872
6.1,316.8032,507.4365,379.6724,-1.998497,7.821998,-5.641378,-4.080275,-40.49288,5.841795,87.69792,87.74084,563.2194,255.6015,610.1137,579.7384,256.7789,570.7183,158.9753,300.2274,702.1235,383.2466,761.9733,384.0682
6.11,316.7382,507.5055,379.7027,-1.961684,7.802182,-5.643774,-4.09226,-40.46047,5.872817,87.69611,87.65396,563.2996,255.4144,609.9648,579.8615,256.6482,570.5079,159.0711,300.1303,701.9716,382.9987,762.1679,384.1731
6.12,316.6694,507.5441,379.7306,-2.000383,7.826747,-5.628025,-4.016655,-40.46463,5.906707,87.68632,87.72665,563.354,255.2343,609.6864,580.0581,256.5884,570.2449,159.1393,300.0563,701.8268,382.7583,762.3277,384.2233
6.13,316.6191,507.6291,379.7488,-1.997992,7.807525,-5.623941,-3.991097,-40.41555,5.934949,87.66246,87.70915,563.423,255.0214,609.4038,580.1781,256.4626,569.9432,159.237,299.966,701.6947,382.6089,762.5295,384.2135
6.14,316.5611,507.6793,379.7528,-1.964617,7.811624,-5.608038,-4.006826,-40.40995,5.952775,87.67143,87.78171,563.4744,254.926,609.0193,580.3294,256.4185,569.626,159.3535,299.9578,701.564,382.4888,762.7497,384.2831
6.15,316.5116,507.7498,379.7712,-1.943351,7.783306,-5.597371,-4.000566,-40.38269,6.006308,87.66084,87.95802,563.5527,254.8747,608.6019,580.4526,256.3687,569.3557,159.5003,299.8376,701.4535,382.3706,762.9439,384.2178
6.16,316.4574,507.755,379.7826,-1.903891,7.807622,-5.602204,-3.959594,-40.4829,6.162485,87.62616,88.18763,563.6419,254.9639,608.2529,580.553,256.2996,569.0645,159.614,299.8034,701.3513,382.2444,763.106,384.1932
6.17,316.4336,507.817,379.791,-1.897269,7.80232,-5.603517,-4.00393,-40.40387,6.086107,87.66412,88.46093,563.7243,254.9629,607.8012,580.7453,256.2237,568.7109,159.7182,299.7036,701.2127,382.1425,763.235,384.2503
6.18,316.4153,507.8461,379.803,-1.932725,7.818287,-5.611596,-3.933778,-40.38857,6.114572,87.66204,88.62767,563.8401,255.0708,607.5196,580.918,256.2106,568.4567,159.8239,299.6251,701.0877,381.9892,763.3279,384.3038
6.19,316.3803,507.8786,379.7961,-1.874515,7.812052,-5.588985,-3.991517,-40.36448,6.077747,87.66547,88.77372,563.9189,255.1692,607.1815,581.0572,256.1359,568.2038,159.9359,299.5031,700.9278,381.8371,763.3813,384.3366
6.2,316.3752,507.9104,379.8041,-1.868487,7.818938,-5.583796,-3.986624,-40.30724,6.069517,87.67451,88.87875,564.033,255.2926,606.9388,581.163,256.0812,568.047,159.9876,299.4298,700.8082,381.7614,763.4706,384.3303
6.21,316.3493,507.9492,379.7894,-1.893552,7.86517,-5.570959,-3.956319,-40.31207,6.022585,87.69021,88.87728,564.1134,255.337,606.7657,581.4283,256.0046,567.8622,160.067,299.2752,700.6671,381.6689,763.4896,384.3062
6.22,316.3156,507.9593,379.777,-1.865796,7.853949,-5.561505,-3.914306,-40.36113,6.160535,87.6825,88.84879,564.2172,255.4035,606.6148,581.5127,255.9522,567.77,160.1364,299.1437,700.4634,381.6021,763.5525,384.311
6.23,316.2927,507.9623,379.7724,-1.843961,7.856286,-5.546515,-3.983126,-40.23785,6.016967,87.70325,88.7457,564.3113,255.38,606.4965,581.7248,255.9318,567.6161,160.2273,298.9816,700.3153,381.5951,763.5681,384.2758
6.24,316.2612,507.958,379.7563,-1.84652,7.84855,-5.521926,-3.972789,-40.21143,5.986194,87.70557,88.70172,564.4136,255.403,606.3984,581.8558,255.8818,567.462,160.3152,298.8843,700.189,381.5497,763.5728,384.2905
6.25,316.2334,507.9499,379.755,-1.896944,7.858619,-5.49426,-3.921041,-40.17345,5.971107,87.71134,88.68945,564.4887,255.4207,606.2137,582.0022,255.9154,567.2928,160.3869,298.7006,700.0718,381.5842,763.582,384.2395
6.26,316.177,507.8977,379.6958,-1.689131,7.817114,-5.48317,-4.145487,-40.12466,5.931885,87.72672,88.66062,564.59,255.4201,606.0556,582.0923,255.7999,567.0544,160.4388,298.5913,699.8922,381.5832,763.5627,384.2616
6.27,316.1546,507.8777,379.6849,-1.692348,7.816197,-5.457075,-4.091895,-40.15619,6.043643,87.71166,88.62138,564.6324,255.454,605.7999,582.1443,255.8159,566.8423,160.517,298.5093,699.8027,381.6154,763.5137,384.2003
6.28,316.193,507.8913,379.6984,-1.905256,7.881233,-5.447,-3.904854,-40.11128,5.952957,87.72118,88.67776,564.6895,255.4312,605.5713,582.1927,255.8288,566.5157,160.5681,298.364,699.6425,381.5756,763.4274,384.2123
6.29,316.1564,507.8364,379.6409,-1.768454,7.856043,-5.451585,-4.071602,-40.02484,5.921693,87.72289,88.7273,564.7087,255.3557,605.2565,582.2084,255.8281,566.2702,160.6114,298.309,699.5755,381.5698,763.3499,384.2126
6.3,316.1406,507.7779,379.6362,-1.76801,7.871679,-5.422192,-4.072634,-40.02475,5.915552,87.71328,88.68804,564.7185,255.3978,605.0052,582.1634,255.8014,566.0438,160.677,298.1957,699.5358,381.5763,763.253,384.1735
6.31,316.176,507.7941,379.6515,-1.920557,7.91728,-5.405599,-3.9231,-40.04771,5.964796,87.74981,88.66615,564.7481,255.4744,604.7734,582.2405,255.8219,565.7866,160.7095,298.0941,699.4709,381.5878,763.1762,384.2108
6.32,316.1482,507.7196,379.6037,-1.789337,7.872341,-5.388816,-4.050595,-40.02114,5.937637,87.73106,88.60423,564.7562,255.5116,604.5835,582.2331,255.8115,565.615,160.75,298.0258,699.393,381.6528,763.1002,384.1856
6.33,316.1657,507.7032,379.5841,-1.770702,7.874959,-5.374076,-4.070713,-40.02053,5.957487,87.74132,88.56184,564.7829,255.4367,604.4215,582.2021,255.9049,565.2946,160.7597,297.981,699.3362,381.7337,763.0324,384.1735
6.34,316.1915,507.6774,379.5732,-1.80223,7.876965,-5.354942,-4.072581,-39.96305,5.956721,87.74651,88.54211,564.7836,255.385,604.2708,582.2198,255.933,564.9574,160.7943,297.9124,699.2688,381.7599,762.9181,384.1877
6.35,316.2228,507.6717,379.5744,-1.899686,7.930126,-5.355638,-3.958449,-39.99172,5.980752,87.73943,88.47034,564.7773,255.385,604.089,582.1582,256.0149,564.6432,160.8137,297.8385,699.191,382.0807,762.915,384.2449
6.36,316.2113,507.5866,379.5414,-1.857228,7.918669,-5.309168,-4.052454,-39.94923,5.911608,87.71355,88.57298,564.7469,255.2106,603.8924,582.0289,255.9581,564.2003,160.8176,297.7777,699.1111,382.1622,762.7983,384.2061
6.37,316.2425,507.54,379.5299,-1.842133,7.925213,-5.311461,-4.086168,-39.94294,5.923416,87.70955,88.61205,564.7198,255.1392,603.6978,581.9166,255.9469,563.8253,160.8154,297.7164,699.0172,382.2409,762.7242,384.2318
6.38,316.25,507.4981,379.5069,-1.792006,7.919841,-5.282882,-4.142889,-39.99702,5.987607,87.72321,88.62348,564.6827,254.9932,603.4841,581.802,255.9688,563.409,160.7928,297.7008,698.9557,382.3264,762.6326,384.2562
6.39,316.3008,507.4786,379.5022,-1.850456,7.917565,-5.28003,-4.131914,-39.9031,5.880208,87.71465,88.69469,564.6468,254.8569,603.2777,581.7119,255.9243,562.9959,160.7886,297.6193,698.8444,382.3847,762.5818,384.3262
6.4,316.3297,507.4398,379.4794,-1.854959,7.895092,-5.26264,-4.112002,-39.93643,6.014458,87.71558,88.71867,564.581,254.7279,603.0073,581.672,255.9668,562.666,160.8156,297.5755,698.7942,382.5489,762.5243,384.25
6.41,316.3821,507.4431,379.4871,-1.967268,7.916687,-5.238728,-4.051431,-39.86375,5.908659,87.725,88.71898,564.5155,254.6391,602.7247,581.5763,255.8925,562.4383,160.8605,297.4947,698.7258,382.5794,762.4434,384.2868
6.42,316.3963,507.4008,379.4708,-1.866291,7.884099,-5.219653,-4.192222,-39.80942,5.888189,87.73163,88.74634,564.4615,254.5496,602.46,581.5513,255.859,562.2343,160.8613,297.471,698.6951,382.7105,762.3893,384.237
6.43,316.4381,507.3702,379.4612,-1.800502,7.889006,-5.232312,-4.244744,-39.80844,5.924833,87.71695,88.82869,564.4054,254.497,602.1781,581.5468,255.8459,562.1284,160.8336,297.4867,698.6241,382.7618,762.3012,384.2567
6.44,316.4732,507.3476,379.4348,-1.804592,7.873949,-5.198139,-4.27097,-39.7795,5.930046,87.70609,88.84143,564.3939,254.4463,602.0021,581.4753,255.7865,561.98,160.8549,297.4449,698.582,382.8839,762.2459,384.2754
6.45,316.5452,507.3643,379.4666,-1.898288,7.899477,-5.194392,-4.126181,-39.87668,6.066217,87.70131,88.87903,564.3486,254.3155,601.8024,581.4714,255.8232,561.7838,160.8659,297.3915,698.5168,382.9911,762.2053,384.2442
6.46,316.5753,507.3363,379.4181,-1.753748,7.860322,-5.206044,-4.285769,-39.82193,6.081342,87.70081,88.90739,564.2996,254.1856,601.5996,581.4191,255.7917,561.5838,160.9009,297.3227,698.4114,382.8615,762.0619,384.2627
6.47,316.6485,507.3509,379.4243,-1.888163,7.895951,-5.189649,-4.224184,-39.75438,5.971344,87.72492,88.89555,564.2647,254.0525,601.404,581.3963,255.819,561.3212,160.904,297.3175,698.2816,382.9372,761.999,384.2574
6.48,316.6922,507.3198,379.4087,-1.875558,7.88693,-5.175638,-4.215676,-39.79102,6.061399,87.69958,88.94453,564.2443,253.8988,601.2472,581.3013,255.7864,561.0775,160.8784,297.2848,698.2166,383.0275,761.9429,384.2049
6.49,316.751,507.3205,379.3949,-1.886894,7.884215,-5.164944,-4.301896,-39.70279,5.93442,87.7289,88.99827,564.2156,253.7417,601.0962,581.2662,255.8126,560.7583,160.8998,297.2126,698.0523,383.0809,761.8778,384.1469
6.5,316.8034,507.3062,379.3738,-1.874508,7.903078,-5.164416,-4.319742,-39.70498,5.929386,87.71764,88.96239,564.1643,253.5831,600.8666,581.2501,255.908,560.4261,160.9224,297.1629,697.9301,383.1978,761.8385,384.0936
6.51,316.8831,507.3065,379.3647,-1.944838,7.905096,-5.159153,-4.279758,-39.68808,5.950666,87.74134,88.91323,564.1259,253.3979,600.6621,581.1854,255.9214,560.0535,160.9209,297.1231,697.7881,383.2791,761.8,384.0187
6.52,316.9286,507.304,379.3534,-1.854514,7.877195,-5.157311,-4.328404,-39.71924,6.070575,87.71679,88.98447,564.0784,253.2238,600.4227,581.1384,256.0523,559.7998,160.9373,297.0721,697.7171,383.3473,761.7571,383.9646
6.53,316.9948,507.3127,379.3307,-1.863314,7.880206,-5.140623,-4.397791,-39.64777,5.959275,87.73322,89.01318,564.0345,253.1172,600.183,581.1372,256.012,559.6006,160.9483,297.0599,697.5994,383.3977,761.6741,383.8716
6.54,317.065,507.3393,379.3246,-1.946202,7.886027,-5.141935,-4.313483,-39.64921,5.995365,87.74384,89.02587,564.0327,253.0724,599.9914,581.1292,255.9657,559.3705,160.9517,297.0618,697.5349,383.4945,761.6625,383.8208
6.55,317.1096,507.3429,379.3134,-1.884097,7.846175,-5.123329,-4.398959,-39.58495,5.97072,87.72642,89.05575,564.0108,252.9902,599.7603,581.1008,255.953,559.2601,160.9792,297.0505,697.4249,383.5571,761.624,383.7273
6.56,317.1829,507.3576,379.2963,-1.910547,7.84931,-5.124779,-4.324489,-39.63018,6.117917,87.72636,89.07965,563.9947,252.8761,599.5444,581.1188,255.9931,559.1058,160.9818,297.067,697.3241,383.5916,761.5633,383.6798
6.57,317.2595,507.3775,379.3031,-1.95774,7.845568,-5.091539,-4.366307,-39.55157,5.975514,87.74196,89.13789,563.9985,252.7547,599.3871,581.1308,255.9655,558.9653,161.005,297.0262,697.1935,383.6065,761.4999,383.7085
6.58,317.32,507.396,379.2931,-1.942618,7.825668,-5.074386,-4.424314,-39.50549,5.957576,87.75298,89.11653,564.0065,252.6013,599.229,581.154,255.9545,558.8607,161.0228,297.0083,697.054,383.6397,761.4629,383.6098
6.59,317.4039,507.4162,379.2983,-1.94813,7.815548,-5.068624,-4.410168,-39.48233,5.964659,87.73417,89.12208,564.0334,252.5423,599.1345,581.2303,255.9903,558.762,161.0915,296.926,696.8979,383.7264,761.4703,383.5436
6.6,317.4978,507.4633,379.3124,-1.933155,7.818368,-5.095528,-4.390566,-39.53625,6.091281,87.75527,89.10625,564.0633,252.4221,599.0213,581.2853,255.9585,558.6355,161.1184,296.9044,696.7308,383.7449,761.4528,383.511
6.61,317.5709,507.4892,379.2975,-2.018003,7.803957,-5.075148,-4.400647,-39.40309,5.972578,87.755,89.19229,564.0827,252.273,598.8412,581.2908,255.9223,558.5586,161.1252,296.8963,696.6049,383.7976,761.4218,383.4175
6.62,317.6552,507.5278,379.3133,-2.015942,7.793569,-5.085331,-4.385892,-39.38254,5.974668,87.74416,89.28592,564.1167,252.198,598.7134,581.3166,255.9166,558.4594,161.1521,296.8573,696.4805,383.8628,761.4784,383.4332
6.63,317.7464,507.5805,379.31,-2.022166,7.798701,-5.087417,-4.373417,-39.39441,6.055585,87.73562,89.29984,564.1374,252.0812,598.5234,581.4139,255.918,558.3615,161.1868,296.8178,696.3339,383.9574,761.4756,383.3373
6.64,317.8135,507.5958,379.2884,-2.024704,7.770231,-5.087701,-4.445982,-39.29393,5.952798,87.75578,89.3784,564.2241,252.0189,598.438,581.497,255.9074,558.2972,161.2414,296.7824,696.2045,383.9937,761.5017,383.295
6.65,317.8943,507.6062,379.2856,-2.033195,7.759254,-5.096848,-4.423708,-39.28224,5.964015,87.74746,89.41096,564.2454,251.9958,598.2706,581.5373,255.823,558.2232,161.3282,296.7236,696.1056,384.0555,761.507,383.2483
6.66,317.986,507.6367,379.286,-2.108849,7.778736,-5.098562,-4.281535,-39.35082,6.101882,87.73032,89.38472,564.2953,251.894,598.1657,581.6114,255.7883,558.189,161.3755,296.7143,696.0265,384.0834,761.5299,383.1906
6.67,318.0439,507.632,379.2558,-2.064272,7.773683,-5.10253,-4.399144,-39.26521,6.01541,87.74885,89.34265,564.3534,251.8009,598.0796,581.7111,255.7076,558.1186,161.432,296.6761,695.9516,384.1547,761.5322,383.106
6.68,318.1548,507.6452,379.2386,-2.111078,7.775179,-5.12019,-4.252253,-39.32383,6.141343,87.73344,89.25008,564.4403,251.6962,598.0738,581.8198,255.6554,558.1133,161.5376,296.6396,695.8757,384.2137,761.5501,383.0686
6.69,318.2788,507.6912,379.2528,-2.308621,7.81881,-5.129017,-4.046918,-39.34788,6.186247,87.70748,89.27722,564.5283,251.5905,598.0512,581.897,255.6412,558.0888,161.6032,296.6756,695.8355,384.3553,761.6525,382.8022
6.7,318.3224,507.6618,379.1711,-2.029831,7.741042,-5.130022,-4.384689,-39.2445,6.043863,87.71944,89.23374,564.5936,251.5854,597.961,582.0688,255.6156,558.0622,161.6838,296.6392,695.7845,384.3934,761.6903,382.7578
6.71,318.4146,507.6845,379.1571,-2.301202,7.796968,-5.10139,-4.117147,-39.27485,6.054946,87.73792,89.19884,564.6625,251.5617,597.9005,582.1544,255.5562,558.0103,161.7746,296.6657,695.7625,384.4474,761.7151,382.7435
6.72,318.4965,507.6889,379.1302,-2.323114,7.782603,-5.082293,-4.099567,-39.25457,6.050558,87.72366,89.23087,564.7613,251.4865,597.9019,582.2655,255.5466,557.9436,161.8944,296.6394,695.709,384.4733,761.728,382.7179
6.73,318.5874,507.7144,379.1029,-2.264569,7.776347,-5.101919,-4.113089,-39.3181,6.165282,87.71803,89.20528,564.8712,251.4405,597.9164,582.3409,255.5217,557.8863,161.9602,296.6519,695.6504,384.5483,761.7643,382.6864
6.74,318.6163,507.7116,379.047,-2.265058,7.747439,-5.05909,-4.185705,-39.19374,5.997424,87.69829,89.23127,564.9641,251.3864,597.8692,582.4138,255.483,557.7975,162.065,296.6479,695.6304,384.5555,761.7651,382.6418
6.75,318.6857,507.7356,379.0443,-2.219747,7.763327,-5.093461,-4.205946,-39.23235,6.025212,87.70209,89.18233,565.0734,251.3402,597.9112,582.4787,255.4031,557.7609,162.1624,296.6533,695.6129,384.4846,761.6629,383.1159
6.76,318.7184,507.7228,378.972,-2.199778,7.73566,-5.071591,-4.200126,-39.27639,6.101084,87.68224,89.2706,565.1399,251.397,597.84,582.5378,255.3468,557.785,162.3079,296.6771,695.6225,384.6632,761.7941,382.5674
6.77,318.7877,507.7307,378.9308,-2.2536,7.74726,-5.077088,-4.127216,-39.27687,6.118039,87.68125,89.21372,565.2591,251.3644,597.8543,582.7371,255.3603,557.7752,162.3831,296.7181,695.6148,384.5526,761.6701,383.0101
6.78,318.8544,507.7506,378.8831,-2.202659,7.753967,-5.085922,-4.237366,-39.217,6.006871,87.69202,89.24606,565.3514,251.3236,597.8507,582.9183,255.3737,557.7926,162.5063,296.788,695.6057,384.5681,761.7064,383.0296
6.79,318.9214,507.7676,378.8667,-2.293435,7.743093,-5.048123,-4.126078,-39.25797,6.08882,87.69562,89.21587,565.4285,251.295,597.8231,582.9953,255.2859,557.8672,162.6011,296.8234,695.6191,384.6257,761.7334,382.9857
6.8,318.9883,507.7531,378.8208,-2.225206,7.72427,-5.039351,-4.200399,-39.24903,6.075706,87.67016,89.26789,565.5044,251.2156,597.7996,583.13,255.2356,557.9654,162.7298,296.8562,695.6162,384.8158,761.8399,382.4548
6.81,319.0609,507.7751,378.8163,-2.28009,7.736725,-5.003449,-4.172142,-39.24824,6.053452,87.68346,89.23335,565.5933,251.2382,597.8223,583.2326,255.2077,557.9903,162.8087,296.9207,695.6394,384.728,761.7485,382.8841
6.82,319.1429,507.8058,378.7694,-2.190191,7.672018,-4.964474,-4.326815,-39.19528,5.995072,87.69118,89.21811,565.6617,251.1588,597.8299,583.3102,255.1804,558.0182,162.9087,296.9743,695.6339,384.9305,761.8486,382.3285
6.83,319.2358,507.8524,378.7515,-2.226454,7.688155,-4.956069,-4.322278,-39.17562,5.978369,87.69327,89.22709,565.7316,251.1257,597.846,583.4146,255.2034,558.0232,162.9732,297.0213,695.6361,384.9833,761.8672,382.2261
6.84,319.3001,507.8589,378.7048,-2.16579,7.654417,-4.934702,-4.407053,-39.15907,5.949654,87.6813,89.27311,565.7977,251.0452,597.8811,583.4371,255.0581,558.0518,163.0707,297.0675,695.6242,385.0454,761.8903,382.1752
6.85,319.4029,507.9073,378.6903,-2.172946,7.648554,-4.925313,-4.424322,-39.1587,5.924654,87.67656,89.29513,565.8428,251.064,597.8612,583.4989,255.0701,558.0607,163.1097,297.1564,695.6287,385.1001,761.9063,382.1408
6.86,319.483,507.9404,378.6555,-2.109092,7.620765,-4.907871,-4.512841,-39.13755,5.892632,87.67722,89.29466,565.8971,250.9937,597.8939,583.5407,255.0009,558.0435,163.169,297.2324,695.657,385.1176,761.8767,382.0846
6.87,319.5983,507.9668,378.6448,-2.051769,7.627072,-4.909249,-4.596881,-39.14051,5.877851,87.69581,89.25253,565.9381,250.9713,597.8798,583.5989,254.9751,558.0363,163.2303,297.2659,695.6557,385.1987,761.9198,382.0234
6.88,319.7019,507.9994,378.601,-2.063908,7.619078,-4.892672,-4.577254,-39.13115,5.857939,87.66002,89.28105,565.9728,250.9095,597.8477,583.6693,254.991,558.01,163.2906,297.3426,695.6714,385.2416,761.9,381.9583
6.89,319.7905,508.0261,378.589,-2.002711,7.585923,-4.874279,-4.688641,-39.10614,5.821177,87.67051,89.27681,566.0087,250.892,597.8308,583.7066,254.9977,558.0221,163.3209,297.4276,695.7103,385.2963,761.9051,381.8941
6.9,319.8686,508.0083,378.5417,-2.039948,7.614608,-4.866107,-4.683195,-39.14402,5.822988,87.68914,89.23996,566.0411,250.8575,597.8146,583.8193,255.1144,557.97,163.3868,297.4344,695.7194,385.3616,761.8967,381.7626
6.91,319.9549,507.9912,378.5492,-2.011789,7.581903,-4.851272,-4.731522,-39.1059,5.791605,87.69486,89.31458,566.0692,250.8117,597.7972,583.7909,255.0928,557.9795,163.4097,297.4911,695.7266,385.4556,761.9199,381.6901
6.92,320.0597,508.0079,378.5288,-2.071095,7.539272,-4.804554,-4.692748,-39.09255,5.764526,87.67539,89.2365,566.079,250.7451,597.7568,583.8334,255.0742,557.9706,163.4612,297.5332,695.7536,385.5475,761.9186,381.5743
6.93,320.1452,508.0128,378.4989,-2.100054,7.538541,-4.800976,-4.677242,-39.09132,5.756326,87.67062,89.31043,566.1022,250.7108,597.7088,583.8505,255.0352,557.9764,163.5265,297.5238,695.7478,385.6546,761.9101,381.4889
